Time,Track,Instrument,Beat,Octave,Note,Frequency,Duration,"Force (%)"
765,7,,116,4,Do#,138.59,Eighth,79
773,2,BASSLINE,116,6,Fa#,739.99,Sixteenth,79
776,2,BASSLINE,116,6,Re,587.33,Sixteenth,79
780,2,BASSLINE,116,4,La#,233.08,Sixteenth,79
780,2,BASSLINE,116,5,Fa#,369.99,Sixteenth,79
780,2,BASSLINE,116,5,La#,466.16,Sixteenth,79
780,2,BASSLINE,116,6,La#,932.33,Half,79
780,3,"INTRO LEAD",116,4,La#,233.08,Half,79
780,4,"BACKGROUND SYNTH",116,4,La#,233.08,Half,79
780,7,,116,4,Do#,138.59,Eighth,79
825,7,,116,4,Do#,138.59,Eighth,79
840,2,BASSLINE,116,4,La#,233.08,Sixteenth,79
840,2,BASSLINE,116,5,Fa#,369.99,Sixteenth,79
840,2,BASSLINE,116,5,La#,466.16,Sixteenth,79
840,2,BASSLINE,116,6,Re,587.33,Sixteenth,79
840,2,BASSLINE,116,6,Fa#,739.99,Sixteenth,79
840,2,BASSLINE,116,6,La#,932.33,Half,79
840,3,"INTRO LEAD",116,4,La#,233.08,Half,79
840,4,"BACKGROUND SYNTH",116,4,La#,233.08,Half,79
840,11,,118,6,Re,587.33,Whole,1
840,7,,116,4,Do#,138.59,Eighth,79
900,2,BASSLINE,116,5,Do#,277.18,Half,79
900,2,BASSLINE,116,5,Sol#,415.3,Half,79
900,2,BASSLINE,116,6,Do#,554.37,Half,79
900,2,BASSLINE,116,6,Re#,622.25,Half,79
900,2,BASSLINE,116,6,Sol#,830.61,Half,79
900,2,BASSLINE,116,7,Do#,1108.73,Half,79
900,3,"INTRO LEAD",116,5,Do#,277.18,Half,79
900,4,"BACKGROUND SYNTH",116,5,Do#,277.18,Half,79
900,7,,116,4,Do,130.81,Quarter,79
900,7,,116,3,Do#,69.3,Eighth,79
960,2,BASSLINE,112,4,Do#,138.59,Whole,100
960,2,BASSLINE,112,6,Do#,554.37,Whole,100
960,2,BASSLINE,112,6,Fa,698.46,Whole,100
960,2,BASSLINE,116,5,Do#,277.18,Half,94
960,2,BASSLINE,116,5,Sol#,415.3,Half,94
960,2,BASSLINE,116,6,Do#,554.37,Half,94
960,2,BASSLINE,116,6,Re#,622.25,Half,94
960,2,BASSLINE,116,6,Sol#,830.61,Half,94
960,2,BASSLINE,116,7,Do#,1108.73,Half,94
960,6,,112,3,Do#,69.3,Whole,100
960,3,"INTRO LEAD",116,5,Do#,277.18,Half,94
960,4,"BACKGROUND SYNTH",116,5,Do#,277.18,Half,94
960,11,,118,5,Re,293.66,Sixteenth,79
960,11,,118,4,Re,146.83,Sixteenth,79
960,11,,118,3,Re,73.42,Whole,79
960,7,,116,4,Do,130.81,Quarter,79
960,7,,116,3,Do#,69.3,Eighth,79
1020,2,BASSLINE,116,5,Do#,277.18,Half,94
1020,2,BASSLINE,116,5,Sol#,415.3,Half,94
1020,2,BASSLINE,116,6,Do#,554.37,Half,94
1020,2,BASSLINE,116,6,Re#,622.25,Half,94
1020,2,BASSLINE,116,6,Sol#,830.61,Half,94
1020,2,BASSLINE,116,7,Do#,1108.73,Half,94
1020,3,"INTRO LEAD",116,5,Do#,277.18,Half,94
1020,4,"BACKGROUND SYNTH",116,5,Do#,277.18,Half,94
1020,7,,116,4,Do,130.81,Quarter,79
1020,7,,116,3,Do#,69.3,Eighth,79
1080,2,BASSLINE,112,5,Sol#,415.3,Sixteenth,100
1080,2,BASSLINE,116,5,Do#,277.18,Half,94
1080,2,BASSLINE,116,5,Sol#,415.3,Half,94
1080,2,BASSLINE,116,6,Do#,554.37,Half,94
1080,2,BASSLINE,116,6,Re#,622.25,Half,94
1080,2,BASSLINE,116,6,Sol#,830.61,Half,94
1080,2,BASSLINE,116,7,Do#,1108.73,Whole,94
1080,3,"INTRO LEAD",116,5,Do#,277.18,Half,94
1080,4,"BACKGROUND SYNTH",116,5,Do#,277.18,Half,94
1080,7,,116,4,Do,130.81,Quarter,79
1080,7,,116,3,Do#,69.3,Eighth,79
1200,2,BASSLINE,112,6,Fa,698.46,Sixteenth,100
1200,2,BASSLINE,112,6,Do#,554.37,Whole,100
1200,7,,116,4,Sol#,207.65,Eighth,79
1260,2,BASSLINE,116,4,La#,233.08,Half,79
1260,2,BASSLINE,116,5,Fa#,369.99,Half,79
1260,2,BASSLINE,116,5,La#,466.16,Half,79
1260,2,BASSLINE,116,6,Re,587.33,Half,79
1260,2,BASSLINE,116,6,Fa#,739.99,Half,79
1260,2,BASSLINE,116,6,La#,932.33,Half,79
1260,3,"INTRO LEAD",116,4,La#,233.08,Half,79
1260,4,"BACKGROUND SYNTH",116,4,La#,233.08,Half,79
1260,7,,116,4,Do#,138.59,Eighth,79
1320,2,BASSLINE,112,5,Sol#,415.3,Sixteenth,100
1320,2,BASSLINE,116,6,La#,932.33,Half,79
1320,2,BASSLINE,116,6,Fa#,739.99,Half,79
1320,2,BASSLINE,116,6,Re,587.33,Half,79
1320,2,BASSLINE,116,5,La#,466.16,Half,79
1320,2,BASSLINE,116,5,Fa#,369.99,Half,79
1320,2,BASSLINE,116,4,La#,233.08,Half,79
1320,3,"INTRO LEAD",116,4,La#,233.08,Half,79
1320,4,"BACKGROUND SYNTH",116,4,La#,233.08,Half,79
1320,7,,116,4,Do#,138.59,Eighth,79
1380,2,BASSLINE,116,4,Sol#,207.65,Half,79
1380,2,BASSLINE,116,5,Re#,311.13,Half,79
1380,2,BASSLINE,116,5,Sol#,415.3,Half,79
1380,2,BASSLINE,116,6,Do#,554.37,Half,79
1380,2,BASSLINE,116,6,Re#,622.25,Half,79
1380,2,BASSLINE,116,6,Sol#,830.61,Half,79
1380,3,"INTRO LEAD",116,4,Sol#,207.65,Half,79
1380,4,"BACKGROUND SYNTH",116,4,Sol#,207.65,Half,79
1380,7,,116,4,Do,130.81,Quarter,79
1380,7,,116,3,Do#,69.3,Eighth,79
1440,2,BASSLINE,112,6,Fa,698.46,Eighth,100
1440,2,BASSLINE,112,6,Do#,554.37,Whole,100
1440,2,BASSLINE,116,4,Sol#,207.65,Half,94
1440,2,BASSLINE,116,5,Re#,311.13,Half,94
1440,2,BASSLINE,116,5,Sol#,415.3,Half,94
1440,2,BASSLINE,116,6,Do#,554.37,Half,94
1440,2,BASSLINE,116,6,Re#,622.25,Half,94
1440,2,BASSLINE,116,6,Sol#,830.61,Half,94
1440,3,"INTRO LEAD",116,4,Sol#,207.65,Half,94
1440,4,"BACKGROUND SYNTH",116,4,Sol#,207.65,Half,94
1440,7,,116,4,Do,130.81,Quarter,79
1440,7,,116,3,Do#,69.3,Eighth,79
1500,2,BASSLINE,116,6,Sol#,830.61,Half,94
1500,2,BASSLINE,116,6,Re#,622.25,Half,94
1500,2,BASSLINE,116,6,Do#,554.37,Half,94
1500,2,BASSLINE,116,5,Sol#,415.3,Half,94
1500,2,BASSLINE,116,5,Re#,311.13,Half,94
1500,2,BASSLINE,116,4,Sol#,207.65,Half,94
1500,3,"INTRO LEAD",116,4,Re#,155.56,Half,79
1500,4,"BACKGROUND SYNTH",116,4,Re#,155.56,Half,79
1500,7,,116,4,Do#,138.59,Eighth,79
1530,7,,116,4,Do#,138.59,Eighth,79
1536,3,,111,5,Re,293.66,Whole,84
1560,2,BASSLINE,112,4,Re#,155.56,Quarter,100
1560,2,BASSLINE,112,5,Sol#,415.3,Sixteenth,100
1560,2,BASSLINE,116,4,Sol#,207.65,Half,94
1560,2,BASSLINE,116,5,Re#,311.13,Half,94
1560,2,BASSLINE,116,5,Sol#,415.3,Half,94
1560,2,BASSLINE,116,6,Do#,554.37,Half,94
1560,2,BASSLINE,116,6,Re#,622.25,Half,94
1560,2,BASSLINE,116,6,Sol#,830.61,Whole,94
1560,6,,112,3,Re#,77.78,Sixteenth,100
1560,3,"INTRO LEAD",116,4,Sol#,207.65,Half,94
1560,4,"BACKGROUND SYNTH",116,4,Sol#,207.65,Half,94
1560,7,,116,4,Do#,138.59,Eighth,79
1590,7,,116,4,Do#,138.59,Eighth,79
1620,7,,116,4,Do#,138.59,Eighth,79
1680,2,BASSLINE,112,6,Do#,554.37,Whole,100
1680,2,BASSLINE,112,6,Fa,698.46,Whole,100
1680,2,BASSLINE,112,4,Fa,174.61,Sixteenth,100
1680,6,,112,3,Fa,87.31,Whole,100
1725,7,,116,4,Do#,138.59,Eighth,79
1728,3,,111,6,Re,587.33,Whole,84
1733,2,BASSLINE,116,6,Fa#,739.99,Sixteenth,79
1736,2,BASSLINE,116,6,Re,587.33,Sixteenth,79
1740,2,BASSLINE,116,4,La#,233.08,Sixteenth,79
1740,2,BASSLINE,116,5,Fa#,369.99,Sixteenth,79
1740,2,BASSLINE,116,5,La#,466.16,Sixteenth,79
1740,2,BASSLINE,116,6,La#,932.33,Half,79
1740,3,"INTRO LEAD",116,4,La#,233.08,Half,79
1740,4,"BACKGROUND SYNTH",116,4,La#,233.08,Half,79
1740,7,,116,4,Do#,138.59,Eighth,79
1785,7,,116,4,Do#,138.59,Eighth,79
1800,2,BASSLINE,112,5,Sol#,415.3,Sixteenth,100
1800,2,BASSLINE,112,4,Sol#,207.65,Whole,100
1800,2,BASSLINE,116,4,La#,233.08,Sixteenth,79
1800,2,BASSLINE,116,5,Fa#,369.99,Sixteenth,79
1800,2,BASSLINE,116,5,La#,466.16,Sixteenth,79
1800,2,BASSLINE,116,6,Re,587.33,Sixteenth,79
1800,2,BASSLINE,116,6,Fa#,739.99,Sixteenth,79
1800,2,BASSLINE,116,6,La#,932.33,Half,79
1800,6,,112,3,Sol#,103.83,Eighth,100
1800,3,"INTRO LEAD",116,4,La#,233.08,Half,79
1800,4,"BACKGROUND SYNTH",116,4,La#,233.08,Half,79
1800,7,,116,4,Do#,138.59,Eighth,79
1860,2,BASSLINE,116,5,Do#,277.18,Half,79
1860,2,BASSLINE,116,5,Sol#,415.3,Half,79
1860,2,BASSLINE,116,6,Do#,554.37,Half,79
1860,2,BASSLINE,116,6,Re#,622.25,Half,79
1860,2,BASSLINE,116,6,Sol#,830.61,Half,79
1860,2,BASSLINE,116,7,Do#,1108.73,Half,79
1860,3,"INTRO LEAD",116,5,Do#,277.18,Half,79
1860,4,"BACKGROUND SYNTH",116,5,Do#,277.18,Half,79
1860,7,,116,4,Do,130.81,Quarter,79
1860,7,,116,3,Do#,69.3,Eighth,79
1920,2,BASSLINE,112,6,Re#,622.25,Whole,100
1920,2,BASSLINE,112,6,Do,523.25,Eighth,100
1920,2,BASSLINE,116,5,Do#,277.18,Half,94
1920,2,BASSLINE,116,5,Sol#,415.3,Half,94
1920,2,BASSLINE,116,6,Do#,554.37,Half,94
1920,2,BASSLINE,116,6,Re#,622.25,Half,94
1920,2,BASSLINE,116,6,Sol#,830.61,Half,94
1920,2,BASSLINE,116,7,Do#,1108.73,Half,94
1920,3,,111,5,La,440,Whole,84
1920,3,"INTRO LEAD",116,5,Do#,277.18,Half,94
1920,4,"BACKGROUND SYNTH",116,5,Do#,277.18,Half,94
1920,9,,118,5,Re,293.66,Whole,79
1920,7,,116,4,Do,130.81,Quarter,79
1920,7,,116,3,Do#,69.3,Eighth,79
1980,2,BASSLINE,116,5,Do#,277.18,Half,94
1980,2,BASSLINE,116,5,Sol#,415.3,Half,94
1980,2,BASSLINE,116,6,Do#,554.37,Half,94
1980,2,BASSLINE,116,6,Re#,622.25,Half,94
1980,2,BASSLINE,116,6,Sol#,830.61,Half,94
1980,2,BASSLINE,116,7,Do#,1108.73,Half,94
1980,3,"INTRO LEAD",116,5,Do#,277.18,Half,94
1980,4,"BACKGROUND SYNTH",116,5,Do#,277.18,Half,94
1980,7,,116,4,Do,130.81,Quarter,79
1980,7,,116,3,Do#,69.3,Eighth,79
2040,2,BASSLINE,112,5,Sol#,415.3,Eighth,100
2040,2,BASSLINE,116,5,Do#,277.18,Half,94
2040,2,BASSLINE,116,5,Sol#,415.3,Half,94
2040,2,BASSLINE,116,6,Do#,554.37,Half,94
2040,2,BASSLINE,116,6,Re#,622.25,Half,94
2040,2,BASSLINE,116,6,Sol#,830.61,Half,94
2040,2,BASSLINE,116,7,Do#,1108.73,Whole,94
2040,3,"INTRO LEAD",116,5,Do#,277.18,Whole,94
2040,4,"BACKGROUND SYNTH",116,5,Do#,277.18,Whole,94
2040,7,,116,4,Do,130.81,Quarter,79
2040,7,,116,3,Do#,69.3,Eighth,79
2112,3,,111,6,Sol,783.99,Whole,84
2160,2,BASSLINE,112,6,Re#,622.25,Whole,100
2160,2,BASSLINE,112,6,Do,523.25,Sixteenth,100
2160,12,,118,7,La,1760,Whole,79
2160,7,,116,5,Do,261.63,Eighth,79
2220,2,BASSLINE,116,4,La#,233.08,Half,79
2220,2,BASSLINE,116,5,Fa#,369.99,Half,79
2220,2,BASSLINE,116,5,La#,466.16,Half,79
2220,2,BASSLINE,116,6,Re,587.33,Half,79
2220,2,BASSLINE,116,6,Fa#,739.99,Half,79
2220,2,BASSLINE,116,6,La#,932.33,Half,79
2220,3,"INTRO LEAD",116,4,La#,233.08,Half,79
2220,4,"BACKGROUND SYNTH",116,4,La#,233.08,Half,79
2220,7,,116,4,Do#,138.59,Eighth,79
2280,2,BASSLINE,112,5,Sol#,415.3,Whole,100
2280,2,BASSLINE,116,6,La#,932.33,Half,79
2280,2,BASSLINE,116,6,Fa#,739.99,Half,79
2280,2,BASSLINE,116,6,Re,587.33,Half,79
2280,2,BASSLINE,116,5,La#,466.16,Half,79
2280,2,BASSLINE,116,5,Fa#,369.99,Half,79
2280,2,BASSLINE,116,4,La#,233.08,Half,79
2280,3,"INTRO LEAD",116,4,La#,233.08,Half,79
2280,4,"BACKGROUND SYNTH",116,4,La#,233.08,Half,79
2280,7,,116,4,Do#,138.59,Eighth,79
2340,2,BASSLINE,116,4,Sol#,207.65,Half,79
2340,2,BASSLINE,116,5,Re#,311.13,Half,79
2340,2,BASSLINE,116,5,Sol#,415.3,Half,79
2340,2,BASSLINE,116,6,Do#,554.37,Half,79
2340,2,BASSLINE,116,6,Re#,622.25,Half,79
2340,2,BASSLINE,116,6,Sol#,830.61,Half,79
2340,3,"INTRO LEAD",116,4,Sol#,207.65,Half,79
2340,4,"BACKGROUND SYNTH",116,4,Sol#,207.65,Half,79
2340,7,,116,4,Do,130.81,Quarter,79
2340,7,,116,3,Do#,69.3,Eighth,79
2400,2,BASSLINE,112,6,Re#,622.25,Eighth,100
2400,2,BASSLINE,112,6,Do,523.25,Whole,100
2400,2,BASSLINE,116,4,Sol#,207.65,Half,94
2400,2,BASSLINE,116,5,Re#,311.13,Half,94
2400,2,BASSLINE,116,5,Sol#,415.3,Half,94
2400,2,BASSLINE,116,6,Do#,554.37,Half,94
2400,2,BASSLINE,116,6,Re#,622.25,Half,94
2400,2,BASSLINE,116,6,Sol#,830.61,Half,94
2400,3,"INTRO LEAD",116,4,Sol#,207.65,Half,94
2400,4,"BACKGROUND SYNTH",116,4,Sol#,207.65,Half,94
2400,7,,116,4,Sol#,207.65,Quarter,79
2400,7,,116,4,Do#,138.59,Eighth,79
2460,2,BASSLINE,116,6,Sol#,830.61,Half,94
2460,2,BASSLINE,116,6,Re#,622.25,Half,94
2460,2,BASSLINE,116,6,Do#,554.37,Half,94
2460,2,BASSLINE,116,5,Sol#,415.3,Half,94
2460,2,BASSLINE,116,5,Re#,311.13,Half,94
2460,2,BASSLINE,116,4,Sol#,207.65,Half,94
2460,3,"INTRO LEAD",116,3,Re#,77.78,Half,94
2460,4,"BACKGROUND SYNTH",116,3,Re#,77.78,Half,94
2460,7,,116,4,Do,130.81,Quarter,79
2460,7,,116,3,Do#,69.3,Eighth,79
2490,7,,116,4,Do,130.81,Eighth,79
2490,7,,116,3,Do#,69.3,Eighth,79
2496,3,,111,6,Sol,783.99,Whole,84
2520,2,BASSLINE,112,5,Sol#,415.3,Quarter,100
2520,2,BASSLINE,112,4,La#,233.08,Sixteenth,100
2520,2,BASSLINE,116,4,Sol#,207.65,Half,94
2520,2,BASSLINE,116,5,Re#,311.13,Half,94
2520,2,BASSLINE,116,5,Sol#,415.3,Half,94
2520,2,BASSLINE,116,6,Do#,554.37,Half,94
2520,2,BASSLINE,116,6,Re#,622.25,Half,94
2520,2,BASSLINE,116,6,Sol#,830.61,Half,94
2520,6,,112,3,La#,116.54,Whole,100
2520,3,"INTRO LEAD",116,3,Fa#,92.5,Half,79
2520,4,"BACKGROUND SYNTH",116,3,Fa#,92.5,Half,79
2520,7,,116,4,Do#,138.59,Eighth,79
2550,7,,116,5,Do,261.63,Eighth,79
2580,2,BASSLINE,116,4,Sol#,207.65,Half,94
2580,2,BASSLINE,116,5,Re#,311.13,Half,94
2580,2,BASSLINE,116,5,Sol#,415.3,Half,94
2580,2,BASSLINE,116,6,Do#,554.37,Half,94
2580,2,BASSLINE,116,6,Re#,622.25,Half,94
2580,2,BASSLINE,116,6,Sol#,830.61,Quarter,94
2580,3,"INTRO LEAD",116,3,Sol,98,Half,79
2580,4,"BACKGROUND SYNTH",116,3,Sol,98,Half,79
2580,7,,116,4,Do,130.81,Eighth,79
2580,7,,116,3,Do#,69.3,Eighth,79
2610,2,BASSLINE,116,4,Sol#,207.65,Quarter,94
2610,2,BASSLINE,116,5,Re#,311.13,Quarter,94
2610,2,BASSLINE,116,5,Sol#,415.3,Quarter,94
2610,2,BASSLINE,116,6,Do#,554.37,Quarter,94
2610,2,BASSLINE,116,6,Re#,622.25,Quarter,94
2610,2,BASSLINE,116,6,Sol#,830.61,Quarter,94
2610,7,,116,4,Do,130.81,Eighth,79
2610,7,,116,3,Do#,69.3,Eighth,79
2640,2,BASSLINE,112,5,Do,261.63,Eighth,100
2640,2,BASSLINE,112,6,Re#,622.25,Eighth,100
2640,2,BASSLINE,112,6,Do,523.25,Sixteenth,100
2640,2,BASSLINE,116,4,Sol#,207.65,Quarter,94
2640,2,BASSLINE,116,5,Re#,311.13,Quarter,94
2640,2,BASSLINE,116,5,Sol#,415.3,Quarter,94
2640,2,BASSLINE,116,6,Do#,554.37,Quarter,94
2640,2,BASSLINE,116,6,Re#,622.25,Quarter,94
2640,2,BASSLINE,116,6,Sol#,830.61,Quarter,79
2640,6,,112,4,Do,130.81,Sixteenth,100
2640,3,"INTRO LEAD",116,3,Sol,98,Half,79
2640,4,"BACKGROUND SYNTH",116,3,Sol,98,Half,79
2640,7,,116,4,Do#,138.59,Eighth,79
2640,7,,116,4,Fa,174.61,Eighth,79
2670,2,BASSLINE,116,5,Re#,311.13,Quarter,94
2670,2,BASSLINE,116,5,Sol#,415.3,Quarter,94
2670,2,BASSLINE,116,6,Do#,554.37,Quarter,94
2670,2,BASSLINE,116,6,Re#,622.25,Quarter,94
2670,2,BASSLINE,116,4,Sol#,207.65,Quarter,94
2670,2,BASSLINE,116,6,Sol#,830.61,Quarter,94
2688,3,,111,6,Re,587.33,Whole,84
2700,2,BASSLINE,116,4,La#,233.08,Quarter,94
2700,2,BASSLINE,116,5,Fa#,369.99,Quarter,94
2700,2,BASSLINE,116,5,La#,466.16,Quarter,94
2700,2,BASSLINE,116,6,Re,587.33,Quarter,94
2700,2,BASSLINE,116,6,Fa#,739.99,Quarter,94
2700,2,BASSLINE,116,6,La#,932.33,Half,94
2700,3,"INTRO LEAD",116,3,Sol#,103.83,Half,79
2700,4,"BACKGROUND SYNTH",116,3,Sol#,103.83,Half,79
2700,5,,116,6,Sol#,830.61,Half,79
2700,7,,116,4,Fa,174.61,Quarter,79
2700,7,,116,4,Do#,138.59,Eighth,79
2703,6,,116,6,Sol#,830.61,Half,79
2760,2,BASSLINE,112,4,La#,233.08,Sixteenth,100
2760,2,BASSLINE,112,5,Sol#,415.3,Half,100
2760,2,BASSLINE,116,6,La#,932.33,Half,94
2760,2,BASSLINE,116,4,La#,233.08,Half,94
2760,2,BASSLINE,116,5,Fa#,369.99,Half,94
2760,2,BASSLINE,116,5,La#,466.16,Half,94
2760,2,BASSLINE,116,6,Re,587.33,Half,94
2760,2,BASSLINE,116,6,Fa#,739.99,Half,94
2760,6,,112,3,La#,116.54,Eighth,100
2760,3,"INTRO LEAD",116,3,La#,116.54,Half,79
2760,4,"BACKGROUND SYNTH",116,3,La#,116.54,Half,79
2760,5,,116,6,La#,932.33,Half,79
2760,7,,116,4,Do#,138.59,Eighth,79
2763,6,,116,6,La#,932.33,Half,79
2790,7,,116,4,Do#,138.59,Eighth,79
2820,2,BASSLINE,116,5,Do,261.63,Half,94
2820,2,BASSLINE,116,5,Sol,392,Half,94
2820,2,BASSLINE,116,6,Do,523.25,Half,94
2820,2,BASSLINE,116,6,Re#,622.25,Half,94
2820,2,BASSLINE,116,6,Sol,783.99,Half,94
2820,2,BASSLINE,116,7,Do,1046.5,Half,94
2820,3,"INTRO LEAD",116,4,Do,130.81,Half,79
2820,4,"BACKGROUND SYNTH",116,4,Do,130.81,Half,79
2820,5,,116,7,Re,1174.66,Half,79
2820,7,,116,4,Do,130.81,Eighth,79
2820,7,,116,5,Do#,277.18,Eighth,79
2820,7,,116,3,Do#,69.3,Eighth,79
2823,6,,116,7,Re,1174.66,Half,79
2877,4,,118,5,La,440,0,81
2877,4,,118,6,Re,587.33,Sixteenth,77
2878,5,,118,5,Re,293.66,Half,78
2879,4,,118,5,Re,293.66,Half,79
2880,2,,118,4,Do#,138.59,0,79
2880,2,,118,5,La,440,Half,77
2880,2,BASSLINE,112,6,Do#,554.37,Half,100
2880,2,BASSLINE,112,5,La#,466.16,Whole,100
2880,2,BASSLINE,116,5,Do#,277.18,Half,94
2880,2,BASSLINE,116,5,Sol#,415.3,Half,94
2880,2,BASSLINE,116,6,Do#,554.37,Half,94
2880,2,BASSLINE,116,6,Re#,622.25,Half,94
2880,2,BASSLINE,116,6,Sol#,830.61,Half,94
2880,2,BASSLINE,116,7,Do#,1108.73,Half,79
2880,3,,111,4,La,220,Whole,83
2880,3,,118,4,Re,146.83,Half,76
2880,3,"INTRO LEAD",116,4,Do#,138.59,Whole,79
2880,4,"BACKGROUND SYNTH",116,4,Do#,138.59,Whole,79
2880,5,,116,7,Re,1174.66,Half,79
2880,7,,116,4,Do,130.81,Quarter,79
2880,7,,116,3,Do#,69.3,Quarter,79
2880,7,,116,5,Do#,277.18,Eighth,79
2883,6,,116,7,Re,1174.66,Half,79
2937,4,,118,5,La,440,Sixteenth,77
2938,4,,118,5,Re,293.66,Sixteenth,78
2940,2,,118,5,La,440,Sixteenth,80
2940,2,,118,4,Do#,138.59,Half,79
2940,2,BASSLINE,116,5,Do#,277.18,Half,94
2940,2,BASSLINE,116,5,Sol#,415.3,Half,94
2940,2,BASSLINE,116,6,Do#,554.37,Half,94
2940,2,BASSLINE,116,6,Re#,622.25,Half,94
2940,2,BASSLINE,116,6,Sol#,830.61,Half,94
2940,2,BASSLINE,116,7,Do#,1108.73,Half,94
2940,3,,118,4,Re,146.83,Half,77
2940,5,,118,5,Re,293.66,Half,77
2940,5,,116,7,Re,1174.66,Half,79
2941,4,,118,6,Re,587.33,Half,77
2943,6,,116,7,Re,1174.66,Half,79
3000,2,,118,5,La,440,Half,1
3000,2,BASSLINE,112,5,Fa,349.23,Whole,100
3000,2,BASSLINE,116,5,Do#,277.18,Half,94
3000,2,BASSLINE,116,5,Sol#,415.3,Half,94
3000,2,BASSLINE,116,6,Do#,554.37,Half,94
3000,2,BASSLINE,116,6,Re#,622.25,Half,94
3000,2,BASSLINE,116,6,Sol#,830.61,Half,94
3000,2,BASSLINE,116,7,Do#,1108.73,Half,94
3000,5,,118,5,La,440,Half,80
3000,3,"INTRO LEAD",116,4,Do#,138.59,Whole,79
3000,4,"BACKGROUND SYNTH",116,4,Do#,138.59,Whole,79
3000,5,,116,7,Re,1174.66,Whole,79
3000,7,,116,4,Fa#,185,Whole,79
3000,7,,116,4,Do#,138.59,Eighth,79
3003,6,,116,7,Re,1174.66,Whole,79
3060,2,BASSLINE,116,6,Do#,554.37,Half,94
3060,2,BASSLINE,116,5,Do#,277.18,Quarter,94
3060,5,,118,5,Re,293.66,Half,80
3060,7,,116,4,Fa#,185,Eighth,79
3072,3,,111,5,Do#,277.18,Whole,83
3090,2,BASSLINE,116,5,Fa#,369.99,Quarter,94
3090,2,BASSLINE,116,5,La#,466.16,Quarter,94
3090,2,BASSLINE,116,6,Re,587.33,Quarter,94
3090,2,BASSLINE,116,6,Fa#,739.99,Quarter,94
3090,2,BASSLINE,116,6,La#,932.33,Quarter,94
3090,2,BASSLINE,116,4,La#,233.08,Quarter,94
3090,3,"INTRO LEAD",116,4,Fa#,185,Quarter,79
3090,4,"BACKGROUND SYNTH",116,4,Fa#,185,Quarter,79
3120,2,BASSLINE,112,6,Do#,554.37,Quarter,100
3120,2,BASSLINE,112,5,La#,466.16,Whole,100
3120,2,BASSLINE,116,4,La#,233.08,Quarter,94
3120,2,BASSLINE,116,5,Fa#,369.99,Quarter,94
3120,2,BASSLINE,116,5,La#,466.16,Quarter,94
3120,2,BASSLINE,116,6,Re,587.33,Quarter,94
3120,2,BASSLINE,116,6,Fa#,739.99,Quarter,94
3120,2,BASSLINE,116,6,La#,932.33,Half,94
3120,3,"INTRO LEAD",116,4,La#,233.08,Half,79
3120,4,"BACKGROUND SYNTH",116,4,La#,233.08,Half,79
3120,7,,116,4,Do,130.81,Quarter,79
3120,7,,116,4,Fa#,185,Quarter,79
3120,7,,116,4,Do#,138.59,Quarter,79
3120,7,,116,3,Do#,69.3,Eighth,79
3123,5,,118,6,Mi,659.25,Half,78
3180,2,BASSLINE,116,6,Re,587.33,Half,94
3180,2,BASSLINE,116,5,La#,466.16,Half,94
3180,2,BASSLINE,116,5,Fa#,369.99,Half,94
3180,2,BASSLINE,116,4,La#,233.08,Half,94
3180,2,BASSLINE,116,6,Fa#,739.99,Half,94
3180,2,BASSLINE,116,6,La#,932.33,Half,94
3180,3,"INTRO LEAD",116,3,La#,116.54,Half,79
3180,4,"BACKGROUND SYNTH",116,3,La#,116.54,Half,79
3180,5,,116,7,Do#,1108.73,Half,79
3180,7,,116,4,Do,130.81,Quarter,79
3180,7,,116,4,Fa#,185,Quarter,79
3180,7,,116,3,Do#,69.3,Eighth,79
3183,5,,118,5,Re,293.66,Half,80
3183,6,,116,7,Do#,1108.73,Half,79
3240,2,BASSLINE,112,5,Fa,349.23,Whole,100
3240,2,BASSLINE,116,6,Re,587.33,Half,94
3240,2,BASSLINE,116,5,La#,466.16,Half,94
3240,2,BASSLINE,116,5,Fa#,369.99,Half,94
3240,2,BASSLINE,116,4,La#,233.08,Half,94
3240,2,BASSLINE,116,6,Fa#,739.99,Half,94
3240,2,BASSLINE,116,6,La#,932.33,Half,94
3240,5,,116,6,La#,932.33,Half,79
3240,7,,116,4,Fa#,185,Quarter,79
3240,7,,116,4,Do#,138.59,Eighth,79
3242,5,,118,6,Re,587.33,Half,81
3243,6,,116,6,La#,932.33,Half,79
3264,3,,111,5,Sol,392,Whole,84
3270,3,"INTRO LEAD",116,3,La#,116.54,Quarter,63
3270,4,"BACKGROUND SYNTH",116,3,La#,116.54,Quarter,63
3300,2,BASSLINE,116,5,La#,466.16,Half,94
3300,2,BASSLINE,116,4,La#,233.08,Quarter,94
3300,3,"INTRO LEAD",116,3,La#,116.54,Half,79
3300,4,"BACKGROUND SYNTH",116,3,La#,116.54,Half,79
3300,5,,116,6,Sol#,830.61,Half,79
3300,7,,116,4,Do,130.81,Quarter,79
3300,7,,116,4,Fa#,185,Quarter,79
3300,7,,116,3,Do#,69.3,Eighth,79
3301,5,,118,5,Re,293.66,Half,80
3303,6,,116,6,Sol#,830.61,Half,79
3330,2,BASSLINE,116,5,La#,466.16,Quarter,94
3330,2,BASSLINE,116,4,La#,233.08,Quarter,94
3360,2,BASSLINE,112,6,Do#,554.37,Quarter,100
3360,2,BASSLINE,112,5,La#,466.16,Whole,100
